http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,26,Blame,Calvin Harris Featuring John Newman,BlameCalvin Harris Featuring John Newman,1,21,19,15
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,8,Jealous,Nick Jonas,JealousNick Jonas,1,11,8,15
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,54,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih","Hold You DownDJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",1,44,39,16
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,96,Fireball,Pitbull Featuring John Ryan,FireballPitbull Featuring John Ryan,1,88,23,20
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,25,Hot Boy,Bobby Shmurda,Hot BoyBobby Shmurda,1,24,6,21
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,44,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,LifestyleRich Gang Featuring Young Thug & Rich Homie Quan,1,33,16,23
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,16,Habits (Stay High),Tove Lo,Habits (Stay High)Tove Lo,1,15,3,30
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,76,Make Me Wanna,Thomas Rhett,Make Me WannaThomas Rhett,1,80,76,6
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,94,Break The Rules,Charli XCX,Break The RulesCharli XCX,1,100,94,2
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,69,Prayer In C,Lillywood & Robin Schulz,Prayer In CLillywood & Robin Schulz,1,79,69,3
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,29,Beg For It,Iggy Azalea Featuring M0,Beg For ItIggy Azalea Featuring M0,1,28,28,9
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,5,Lips Are Movin,Meghan Trainor,Lips Are MovinMeghan Trainor,1,4,4,9
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,78,God Made Girls,RaeLynn,God Made GirlsRaeLynn,1,71,61,9
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,80,Somewhere In My Car,Keith Urban,Somewhere In My CarKeith Urban,1,65,49,17
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,9,Animals,Maroon 5,AnimalsMaroon 5,1,8,3,18
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,11,Shake It Off,Taylor Swift,Shake It OffTaylor Swift,1,10,1,18
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,2,Take Me To Church,Hozier,Take Me To ChurchHozier,1,2,2,19
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,48,Anaconda,Nicki Minaj,AnacondaNicki Minaj,1,55,2,20
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,56,About The Money,T.I. Featuring Young Thug,About The MoneyT.I. Featuring Young Thug,1,50,42,20
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,22,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj","Bang BangJessie J, Ariana Grande & Nicki Minaj",1,19,3,21
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,51,Talladega,Eric Church,TalladegaEric Church,1,51,51,9
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,68,Dangerous,David Guetta Featuring Sam Martin,DangerousDavid Guetta Featuring Sam Martin,1,60,56,9
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,52,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,"Touchin, LovinTrey Songz Featuring Nicki Minaj",1,47,43,16
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,37,Trumpets,Jason Derulo,TrumpetsJason Derulo,1,31,14,30
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,46,Try Me,DeJ Loaf,Try MeDeJ Loaf,1,45,45,9
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,85,Try,Colbie Caillat,TryColbie Caillat,2,77,65,18
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,17,Tuesday,I LOVE MAKONNEN Featuring Drake,TuesdayI LOVE MAKONNEN Featuring Drake,1,16,12,13
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,3,Uptown Funk!,Mark Ronson Featuring Bruno Mars,Uptown Funk!Mark Ronson Featuring Bruno Mars,1,3,3,6
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,53,Velvet,Chris Jamison,VelvetChris Jamison,1,,53,1
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,89,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,75,41,13
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,27,Stay With Me,Sam Smith,Stay With MeSam Smith,2,25,2,37
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,35,All I Want For Christmas Is You,Mariah Carey,All I Want For Christmas Is YouMariah Carey,4,40,35,10
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,21,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,The Hanging TreeJames Newton Howard Featuring Jennifer Lawrence,1,23,12,4
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,13,The Heart Wants What It Wants,Selena Gomez,The Heart Wants What It WantsSelena Gomez,1,13,6,7
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,99,Yellow Flicker Beat,Lorde,Yellow Flicker BeatLorde,2,86,34,7
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,14,Wasted Love,Matt McAndrew,Wasted LoveMatt McAndrew,1,,14,1
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,18,Waves,Mr. Probz,WavesMr. Probz,1,18,14,18
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,98,Wet Dreamz,J. Cole,Wet DreamzJ. Cole,1,73,73,2
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,4,Thinking Out Loud,Ed Sheeran,Thinking Out LoudEd Sheeran,1,6,4,11
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,67,Til It's Gone,Kenny Chesney,Til It's GoneKenny Chesney,1,68,67,8
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,87,Time Of Our Lives,Pitbull & Ne-Yo,Time Of Our LivesPitbull & Ne-Yo,2,,87,2
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,73,Just Gettin' Started,Jason Aldean,Just Gettin' StartedJason Aldean,2,84,73,4
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,97,Homegrown Honey,Darius Rucker,Homegrown HoneyDarius Rucker,2,97,97,4
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,60,I Bet My Life,Imagine Dragons,I Bet My LifeImagine Dragons,2,63,56,7
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,6,I'm Not The Only One,Sam Smith,I'm Not The Only OneSam Smith,2,5,5,16
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,84,Girl In A Country Song,Maddie & Tae,Girl In A Country SongMaddie & Tae,2,62,54,20
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,77,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.Flo Rida Featuring Sage The Gemini & Lookas,3,87,77,6
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,28,CoCo,O.T. Genasis,CoCoO.T. Genasis,1,27,27,5
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,39,Stolen Dance,Milky Chance,Stolen DanceMilky Chance,1,42,39,22
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,10,All About That Bass,Meghan Trainor,All About That BassMeghan Trainor,1,7,1,24
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,33,Black Widow,Iggy Azalea Featuring Rita Ora,Black WidowIggy Azalea Featuring Rita Ora,1,30,3,25
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,30,Don't Tell 'Em,Jeremih Featuring YG,Don't Tell 'EmJeremih Featuring YG,1,29,6,26
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,32,Riptide,Vance Joy,RiptideVance Joy,1,32,32,26
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,45,Rather Be,Clean Bandit Featuring Jess Glynne,Rather BeClean Bandit Featuring Jess Glynne,1,36,10,28
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,40,Chandelier,Sia,ChandelierSia,1,34,8,33
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,49,Rude,MAGIC!,RudeMAGIC!,1,43,1,35
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,62,Bed Of Lies,Nicki Minaj Featuring Skylar Grey,Bed Of LiesNicki Minaj Featuring Skylar Grey,2,,62,4
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,79,She Knows,Ne-Yo Featuring Juicy J,She KnowsNe-Yo Featuring Juicy J,2,85,79,5
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,86,Shut Up And Dance,WALK THE MOON,Shut Up And DanceWALK THE MOON,2,83,75,6
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,57,Sun Daze,Florida Georgia Line,Sun DazeFlorida Georgia Line,2,58,57,9
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,1,Blank Space,Taylor Swift,Blank SpaceTaylor Swift,1,1,1,8
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,24,11-Jul,Beyonce,7/11Beyonce,1,20,13,4
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,42,Santa Tell Me,Ariana Grande,Santa Tell MeAriana Grande,1,64,42,4
http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,75,Sledgehammer,Fifth Harmony,SledgehammerFifth Harmony,1,94,75,4
